Date,Year,Month,Price_alum,Price_gold,Price_nickel,Price_silver,Price_uran,Inflation_rate,Price_alum_infl,Price_gold_infl,Price_nickel_infl,Price_silver_infl,Price_uran_infl,Month_Num,Quarter,Price_gold_Lag_1,Price_gold_Lag_2,Price_gold_Lag_3,Price_gold_Rolling_Mean_3,Price_gold_Returns,Price_silver_Lag_1,Price_silver_Lag_2,Price_silver_Lag_3,Price_silver_Rolling_Mean_3,Price_silver_Returns,Price_alum_Lag_1,Price_alum_Lag_2,Price_alum_Lag_3,Price_alum_Rolling_Mean_3,Price_alum_Returns,Price_nickel_Lag_1,Price_nickel_Lag_2,Price_nickel_Lag_3,Price_nickel_Rolling_Mean_3,Price_nickel_Returns,Price_uran_Lag_1,Price_uran_Lag_2,Price_uran_Lag_3,Price_uran_Rolling_Mean_3,Price_uran_Returns
2007-06-01,2007,Jun,2676.93,655.66,41718.57,13.14,136.22,28.3,3434.50119,841.21178,53524.92531,16.85862,174.77026,6,2,667.31,679.37,654.9,667.4466666666666,-0.017458152882468436,13.15,13.72,13.18,13.336666666666666,-0.0007604562737641984,2792.75,2814.79,2761.73,2761.4900000000002,-0.04147166771103761,52179.05,50266.84,46324.77,48054.82000000001,-0.20047279511604754,119.11,110.43,89.44,121.92,0.1436487280664931
2007-07-01,2007,Jul,2732.44,665.38,33425.68,12.91,131.5,28.3,3505.72052,853.68254,42885.14744,16.56353,168.7145,7,3,655.66,667.31,679.37,662.7833333333333,0.014824756733673006,13.14,13.15,13.72,13.066666666666668,-0.017503805175038134,2676.93,2792.75,2814.79,2734.0399999999995,0.020736440624147923,41718.57,52179.05,50266.84,42441.100000000006,-0.19878174156017336,136.22,119.11,110.43,128.94333333333333,-0.03464983115548381
2007-08-01,2007,Aug,2515.77,665.41,27652.27,12.33,109.6,28.3,3227.73291,853.72103,35477.86241,15.81939,140.6168,8,3,665.38,655.66,667.31,662.15,4.508701794470049e-05,12.91,13.14,13.15,12.793333333333331,-0.04492641363284278,2732.44,2676.93,2792.75,2641.713333333333,-0.07929542826191982,33425.68,41718.57,52179.05,34265.50666666667,-0.17272378602320126,131.5,136.22,119.11,125.77333333333331,-0.16653992395437267
2007-09-01,2007,Sep,2391.25,712.65,29537.5,12.83,85.0,28.3,3067.97375,914.32995,37896.6125,16.46089,109.055,9,3,665.41,665.38,655.66,681.1466666666666,0.07099382335702797,12.33,12.91,13.14,12.69,0.04055150040551503,2515.77,2732.44,2676.93,2546.486666666667,-0.04949578061587501,27652.27,33425.68,41718.57,30205.150000000005,0.06817631970178217,109.6,131.5,136.22,108.7,-0.22445255474452552
2007-10-01,2007,Oct,2442.37,754.6,31055.44,13.67,77.5,28.3,3133.56071,968.1518,39844.12952,17.53861,99.4325,10,4,712.65,665.41,665.38,710.8866666666667,0.05886480039289976,12.83,12.33,12.91,12.943333333333333,0.06547155105222124,2391.25,2515.77,2732.44,2449.7966666666666,0.02137794040773655,29537.5,27652.27,33425.68,29415.070000000003,0.051390266610241264,85.0,109.6,131.5,90.7,-0.08823529411764708
2007-11-01,2007,Nov,2506.89,806.25,30610.23,14.7,92.0,28.3,3216.33987,1034.41875,39272.92509,18.8601,118.036,11,4,754.6,712.65,665.41,757.8333333333334,0.06844685926318572,13.67,12.83,12.33,13.733333333333334,0.0753474762253108,2442.37,2391.25,2515.77,2446.8366666666666,0.026416963850685926,31055.44,29537.5,27652.27,30401.056666666667,-0.014335974631175752,77.5,85.0,109.6,84.83333333333333,0.1870967741935483
2007-12-01,2007,Dec,2381.69,803.2,25991.94,14.3,91.8,28.3,3055.70827,1030.5056,33347.65902,18.3469,117.7794,12,4,806.25,754.6,712.65,788.0166666666665,-0.003782945736434007,14.7,13.67,12.83,14.223333333333334,-0.027210884353741416,2506.89,2442.37,2391.25,2443.65,-0.04994235885898457,30610.23,31055.44,29537.5,29219.203333333335,-0.1508740705313224,92.0,77.5,85.0,87.10000000000001,-0.0021739130434782483
2008-01-01,2008,Jan,2445.52,889.6,27689.55,15.91,87.56,23.56,3021.684512,1099.18976,34213.20798,19.658396,108.189136,1,1,803.2,806.25,754.6,833.0166666666668,0.10756972111553775,14.3,14.7,13.67,14.969999999999999,0.11258741258741245,2381.69,2506.89,2442.37,2444.7000000000003,0.026800297267906448,25991.94,30610.23,31055.44,28097.24,0.06531293931888116,91.8,92.0,77.5,90.45333333333333,-0.04618736383442257
2008-02-01,2008,Feb,2776.93,922.3,27955.48,17.57,76.0,23.56,3431.174708,1139.59388,34541.79109,21.709492,93.9056,2,1,889.6,803.2,806.25,871.6999999999999,0.03675809352517967,15.91,14.3,14.7,15.926666666666668,0.10433689503456955,2445.52,2381.69,2506.89,2534.7133333333336,0.1355171906179462,27689.55,25991.94,30610.23,27212.323333333334,0.00960398417453523,87.56,91.8,92.0,85.12,-0.13202375513933307
2008-03-01,2008,Mar,3005.29,968.43,31225.26,19.32,73.71,23.56,3713.336324,1196.592108,38581.93126,23.871792,91.076076,3,1,922.3,889.6,803.2,926.7766666666666,0.05001626368860457,17.57,15.91,14.3,17.599999999999998,0.09960159362549792,2776.93,2445.52,2381.69,2742.58,0.08223469802983874,27955.48,27689.55,25991.94,28956.763333333336,0.11696382963197194,76.0,87.56,91.8,79.08999999999999,-0.03013157894736851
2008-04-01,2008,Apr,2959.27,909.71,28763.18,17.5,69.44,23.56,3656.474012,1124.037676,35539.78521,21.623,85.800064,4,2,968.43,922.3,889.6,933.48,-0.06063422240120597,19.32,17.57,15.91,18.13,-0.09420289855072461,3005.29,2776.93,2445.52,2913.83,-0.015312998080052154,31225.26,27955.48,27689.55,29314.64,-0.07884898316299038,73.71,76.0,87.56,73.05,-0.05792972459639123
2008-05-01,2008,May,2902.9,888.66,25735.0,17.06,61.67,23.56,3586.82324,1098.028296,31798.166,21.079336,76.199452,5,2,909.71,968.43,922.3,922.2666666666665,-0.023139242176078212,17.5,19.32,17.57,17.959999999999997,-0.025142857142857244,2959.27,3005.29,2776.93,2955.82,-0.019048616719663958,28763.18,31225.26,27955.48,28574.48,-0.10527973610706465,69.44,73.71,76.0,68.27333333333333,-0.11189516129032251
2008-06-01,2008,Jun,2957.86,889.49,22549.05,16.97,59.0,23.56,3654.731816,1099.053844,27861.60618,20.968132,72.9004,6,2,888.66,909.71,968.43,895.9533333333333,0.0009339905025544937,17.06,17.5,19.32,17.176666666666666,-0.005275498241500531,2902.9,2959.27,3005.29,2940.01,0.018932791346584432,25735.0,28763.18,31225.26,25682.410000000003,-0.12379832912376143,61.67,69.44,73.71,63.370000000000005,-0.04329495702934982
2008-07-01,2008,Jul,3071.24,939.77,20160.22,18.03,61.84,23.56,3794.824144,1161.179812,24909.96783,22.277868,76.409504,7,3,889.49,888.66,909.71,905.9733333333334,0.056526773769238536,16.97,17.06,17.5,17.353333333333335,0.0624631703005305,2957.86,2902.9,2959.27,2977.3333333333335,0.03833176688551854,22549.05,25735.0,28763.18,22814.756666666668,-0.10593927460358632,59.0,61.67,69.44,60.836666666666666,0.04813559322033911
2008-08-01,2008,Aug,2764.38,839.03,18927.75,14.64,64.5,23.56,3415.667928,1036.705468,23387.1279,18.089184,79.6962,8,3,939.77,889.49,888.66,889.43,-0.10719644168253939,18.03,16.97,17.06,16.546666666666667,-0.18801996672212984,3071.24,2957.86,2902.9,2931.16,-0.09991404123415937,20160.22,22549.05,25735.0,20545.673333333336,-0.06113375746891658,61.84,59.0,61.67,61.78,0.04301423027166873
2008-09-01,2008,Sep,2525.82,829.93,17794.55,12.37,63.0,23.56,3120.903192,1025.461508,21986.94598,15.284372,77.8428,9,3,839.03,939.77,889.49,869.5766666666665,-0.010845857716649032,14.64,18.03,16.97,15.013333333333334,-0.1550546448087432,2764.38,3071.24,2957.86,2787.146666666667,-0.08629783170186445,18927.75,20160.22,22549.05,18960.84,-0.059869767933325435,64.5,61.84,59.0,63.11333333333334,-0.023255813953488413
2008-10-01,2008,Oct,2121.41,806.62,12139.78,10.44,48.6,23.56,2621.214196,996.659672,14999.91217,12.899664,60.05016,10,4,829.93,839.03,939.77,825.1933333333333,-0.028086706107743997,12.37,14.64,18.03,12.483333333333334,-0.1560226354082458,2525.82,2764.38,3071.24,2470.536666666667,-0.16011037999540756,17794.55,18927.75,20160.22,16287.360000000002,-0.31778100598216863,63.0,64.5,61.84,58.699999999999996,-0.22857142857142854
2008-11-01,2008,Nov,1852.43,760.86,10701.5,9.87,50.5,23.56,2288.862508,940.118616,13222.7734,12.195372,62.3978,11,4,806.62,829.93,839.03,799.1366666666667,-0.05673055466018695,10.44,12.37,14.64,10.893333333333333,-0.054597701149425304,2121.41,2525.82,2764.38,2166.5533333333337,-0.12679302916456503,12139.78,17794.55,18927.75,13545.27666666667,-0.11847661160251677,48.6,63.0,64.5,54.03333333333333,0.039094650205761194
2008-12-01,2008,Dec,1490.43,816.09,9686.43,10.29,54.33,23.56,1841.575308,1008.360804,11968.55291,12.714324,67.130148,12,4,760.86,806.62,829.93,794.5233333333332,0.07258891254632927,9.87,10.44,12.37,10.200000000000001,0.042553191489361764,1852.43,2121.41,2525.82,1821.4233333333334,-0.1954189901912623,10701.5,12139.78,17794.55,10842.570000000002,-0.09485305798252575,50.5,48.6,63.0,51.14333333333334,0.07584158415841591
2009-01-01,2009,Jan,1413.12,858.69,11306.91,11.27,51.44,24.0,1752.2688,1064.7756,14020.5684,13.9748,63.7856,1,1,816.09,760.86,806.62,811.8800000000001,0.052200124986214735,10.29,9.87,10.44,10.476666666666667,0.09523809523809534,1490.43,1852.43,2121.41,1585.3266666666668,-0.0518709365753508,9686.43,10701.5,12139.78,10564.94666666667,0.16729383271236142,54.33,50.5,48.6,52.09,-0.05319344745076382
2009-02-01,2009,Feb,1330.2,943.0,10408.75,13.41,47.0,24.0,1649.448,1169.32,12906.85,16.6284,58.28,2,1,858.69,816.09,760.86,872.5933333333332,0.09818444374570556,11.27,10.29,9.87,11.656666666666666,0.1898846495119788,1413.12,1490.43,1852.43,1411.25,-0.058678668478260754,11306.91,9686.43,10701.5,10467.363333333336,-0.0794346112244636,51.44,54.33,50.5,50.92333333333334,-0.08631415241057538
2009-03-01,2009,Mar,1335.84,924.27,9696.36,13.12,43.38,24.0,1656.4416,1146.0948,12023.4864,16.2688,53.7912,3,1,943.0,858.69,816.09,908.6533333333333,-0.019862142099681845,13.41,11.27,10.29,12.6,-0.02162565249813575,1330.2,1413.12,1490.43,1359.72,0.004239963915200651,10408.75,11306.91,9686.43,10470.673333333338,-0.06844145550618463,47.0,51.44,54.33,47.27333333333333,-0.07702127659574465
2009-04-01,2009,Apr,1420.85,890.2,11166.0,12.48,41.72,24.0,1761.854,1103.848,13845.84,15.4752,51.7328,4,2,924.27,943.0,858.69,919.1566666666666,-0.03686152314799784,13.12,13.41,11.27,13.003333333333332,-0.04878048780487798,1335.84,1330.2,1413.12,1362.2966666666669,0.06363786082165523,9696.36,10408.75,11306.91,10423.703333333337,0.15156615472197799,43.38,47.0,51.44,44.03333333333333,-0.038266482249884826
2009-05-01,2009,May,1460.45,928.65,12634.74,13.98,48.56,24.0,1810.958,1151.526,15667.0776,17.3352,60.2144,5,2,890.2,924.27,943.0,914.3733333333333,0.04319254100202197,12.48,13.12,13.41,13.193333333333333,0.12019230769230771,1420.85,1335.84,1330.2,1405.7133333333334,0.02787064081359758,11166.0,9696.36,10408.75,11165.700000000003,0.1315368081676518,41.72,43.38,47.0,44.553333333333335,0.16395014381591566
2009-06-01,2009,Jun,1573.73,945.67,14960.46,14.65,51.5,24.0,1951.4252,1172.6308,18550.9704,18.166,63.86,6,2,928.65,890.2,924.27,921.5066666666665,0.01832767996554141,13.98,12.48,13.12,13.703333333333333,0.047925608011444965,1460.45,1420.85,1335.84,1485.0100000000002,0.07756513403403065,12634.74,11166.0,9696.36,12920.400000000001,0.18407343562273537,48.56,41.72,43.38,47.26,0.06054365733113665
2009-07-01,2009,Jul,1667.96,934.23,15984.57,13.36,49.7,24.0,2068.2704,1158.4452,19820.8668,16.5664,61.628,7,3,945.67,928.65,890.2,936.1833333333334,-0.01209724322438055,14.65,13.98,12.48,13.996666666666668,-0.08805460750853245,1573.73,1460.45,1420.85,1567.38,0.059876853081532344,14960.46,12634.74,11166.0,14526.590000000002,0.06845444591944361,51.5,48.56,41.72,49.919999999999995,-0.03495145631067953
2009-08-01,2009,Aug,1933.75,949.38,19641.75,14.36,47.19,24.0,2397.85,1177.2312,24355.77,17.8064,58.5156,8,3,934.23,945.67,928.65,943.0933333333332,0.016216563373045112,13.36,14.65,13.98,14.123333333333333,0.0748502994011977,1667.96,1573.73,1460.45,1725.1466666666668,0.1593503441329529,15984.57,14960.46,12634.74,16862.260000000002,0.22879439359332165,49.7,51.5,48.56,49.46333333333333,-0.05050301810865199
2009-09-01,2009,Sep,1834.11,996.59,17473.18,16.39,44.28,24.0,2274.2964,1235.7716,21666.7432,20.3236,54.9072,9,3,949.38,934.23,945.67,960.0666666666666,0.04972719037687767,14.36,13.36,14.65,14.703333333333333,0.14136490250696387,1933.75,1667.96,1573.73,1811.9399999999998,-0.05152682611506143,19641.75,15984.57,14960.46,17699.833333333336,-0.11040615016482747,47.19,49.7,51.5,47.05666666666667,-0.061665607120152455
2009-10-01,2009,Oct,1878.57,1043.16,18525.23,17.24,46.11,24.0,2329.4268,1293.5184,22971.2852,21.3776,57.1764,10,4,996.59,949.38,934.23,996.3766666666667,0.04672934707352083,16.39,14.36,13.36,15.996666666666664,0.05186089078706524,1834.11,1933.75,1667.96,1882.1433333333334,0.02424063987438041,17473.18,19641.75,15984.57,18546.72,0.06020941809103997,44.28,47.19,49.7,45.85999999999999,0.041327913279132655
2009-11-01,2009,Nov,1949.29,1127.04,16991.19,17.82,44.75,24.0,2417.1196,1397.5296,21069.0756,22.0968,55.49,11,4,1043.16,996.59,949.38,1055.5966666666666,0.08040952490509601,17.24,16.39,14.36,17.150000000000002,0.0336426914153134,1878.57,1834.11,1933.75,1887.3233333333335,0.03764565600430125,18525.23,17473.18,19641.75,17663.2,-0.08280814867075881,46.11,44.28,47.19,45.04666666666666,-0.029494686618954713
2009-12-01,2009,Dec,2180.1,1134.72,17066.43,17.64,44.44,24.0,2703.324,1407.0528,21162.3732,21.8736,55.1056,12,4,1127.04,1043.16,996.59,1101.64,0.006814310051107331,17.82,17.24,16.39,17.566666666666666,-0.010101010101010055,1949.29,1878.57,1834.11,2002.6533333333334,0.11840721493466844,16991.19,18525.23,17473.18,17527.61666666667,0.004428177190650029,44.75,46.11,44.28,45.1,-0.006927374301676004
2010-01-01,2010,Jan,2235.15,1117.96,18439.25,17.75,43.83,22.0,2726.883,1363.9112,22495.885,21.655,53.4726,1,1,1134.72,1127.04,1043.16,1126.5733333333335,-0.01477016356457983,17.64,17.82,17.24,17.736666666666668,0.006235827664399007,2180.1,1949.29,1878.57,2121.513333333334,0.02525113526902434,17066.43,16991.19,18525.23,17498.95666666667,0.08043978734861357,44.44,44.75,46.11,44.339999999999996,-0.013726372637263728
2010-02-01,2010,Feb,2048.93,1095.41,18976.0,15.87,42.1,22.0,2499.6946,1336.4002,23150.72,19.3614,51.362,2,1,1117.96,1134.72,1127.04,1116.03,-0.020170668002432945,17.75,17.64,17.82,17.086666666666666,-0.1059154929577465,2235.15,2180.1,1949.29,2154.726666666667,-0.08331431894951136,18439.25,17066.43,16991.19,18160.56,0.02910910150900925,43.83,44.44,44.75,43.45666666666667,-0.03947068218115435
2010-03-01,2010,Mar,2205.63,1113.34,22461.3,17.11,40.91,22.0,2690.8686,1358.2748,27402.786,20.8742,49.9102,3,1,1095.41,1117.96,1134.72,1108.9033333333334,0.016368300453711182,15.87,17.75,17.64,16.91,0.07813484562066786,2048.93,2235.15,2180.1,2163.2366666666667,0.07647894266763644,18976.0,18439.25,17066.43,19958.850000000002,0.18366884485666102,42.1,43.83,44.44,42.28,-0.028266033254156886
2010-04-01,2010,Apr,2316.73,1148.69,26030.75,18.06,41.33,22.0,2826.4106,1401.4018,31757.515,22.0332,50.4226,4,2,1113.34,1095.41,1117.96,1119.1466666666665,0.03175130687840211,17.11,15.87,17.75,17.013333333333335,0.05552308591466981,2205.63,2048.93,2235.15,2190.43,0.05037109578669119,22461.3,18976.0,18439.25,22489.350000000002,0.1589155569802283,40.91,42.1,43.83,41.446666666666665,0.01026643852358844
2010-05-01,2010,May,2040.53,1205.43,22008.16,18.43,41.3,22.0,2489.4466,1470.6246,26849.9552,22.4846,50.386,5,2,1148.69,1113.34,1095.41,1155.82,0.04939539823625183,18.06,17.11,15.87,17.866666666666664,0.02048726467331119,2316.73,2205.63,2048.93,2187.63,-0.11921976233743248,26030.75,22461.3,18976.0,23500.070000000003,-0.1545322359132949,41.33,40.91,42.1,41.18,-0.0007258649891120905
2010-06-01,2010,Jun,1931.39,1232.92,19388.64,18.45,40.78,22.0,2356.2958,1504.1624,23654.1408,22.509,49.7516,6,2,1205.43,1148.69,1113.34,1195.68,0.02280514007449619,18.43,18.06,17.11,18.313333333333333,0.0010851871947910041,2040.53,2316.73,2205.63,2096.2166666666667,-0.05348610410040522,22008.16,26030.75,22461.3,22475.850000000002,-0.11902494347551096,41.3,41.33,40.91,41.13666666666666,-0.012590799031476863
2010-07-01,2010,Jul,1988.27,1192.97,19517.5,17.96,41.94,22.0,2425.6894,1455.4234,23811.35,21.9112,51.1668,7,3,1232.92,1205.43,1148.69,1210.4400000000003,-0.03240275119229152,18.45,18.43,18.06,18.279999999999998,-0.026558265582655727,1931.39,2040.53,2316.73,1986.7300000000002,0.02945029227654694,19388.64,22008.16,26030.75,20304.766666666666,0.0066461598131690725,40.78,41.3,41.33,41.339999999999996,0.02844531633153502
2010-08-01,2010,Aug,2118.14,1215.81,21413.33,18.39,46.06,22.0,2584.1308,1483.2882,26124.2626,22.4358,56.1932,8,3,1192.97,1232.92,1205.43,1213.8999999999999,0.019145494019128684,17.96,18.45,18.43,18.266666666666666,0.02394209354120269,1988.27,1931.39,2040.53,2012.6000000000001,0.06531809060137705,19517.5,19388.64,22008.16,20106.49,0.09713487895478434,41.94,40.78,41.3,42.92666666666667,0.09823557463042443
2010-09-01,2010,Sep,2162.34,1270.98,22643.41,20.55,46.67,22.0,2638.0548,1550.5956,27624.9602,25.071,56.9374,9,3,1215.81,1192.97,1232.92,1226.5866666666668,0.045377155970094174,18.39,17.96,18.45,18.96666666666667,0.11745513866231638,2118.14,1988.27,1931.39,2089.5833333333335,0.020867364763424545,21413.33,19517.5,19388.64,21191.413333333334,0.05744459175662997,46.06,41.94,40.78,44.89000000000001,0.013243595310464595
2010-10-01,2010,Oct,2346.57,1342.02,23807.38,23.39,48.83,22.0,2862.8154,1637.2644,29045.0036,28.5358,59.5726,10,4,1270.98,1215.81,1192.97,1276.2699999999998,0.05589387716565164,20.55,18.39,17.96,20.776666666666667,0.1381995133819951,2162.34,2118.14,1988.27,2209.0166666666664,0.08519936735203526,22643.41,21413.33,19517.5,22621.373333333337,0.05140436003234505,46.67,46.06,41.94,47.18666666666667,0.04628240839940001
2010-11-01,2010,Nov,2333.07,1369.89,22909.32,26.54,57.16,22.0,2846.3454,1671.2658,27949.3704,32.3788,69.7352,11,4,1342.02,1270.98,1215.81,1327.63,0.020767201681048064,23.39,20.55,18.39,23.493333333333336,0.13467293715262918,2346.57,2162.34,2118.14,2280.6600000000003,-0.005753077896674674,23807.38,22643.41,21413.33,23120.03666666667,-0.03772191648136003,48.83,46.67,46.06,50.88666666666666,0.17059184927298787
2010-12-01,2010,Dec,2350.67,1390.55,24111.19,29.32,60.63,22.0,2867.8174,1696.471,29415.6518,35.7704,73.9686,12,4,1369.89,1342.02,1270.98,1367.4866666666667,0.015081502894392917,26.54,23.39,20.55,26.416666666666668,0.10474755086661647,2333.07,2346.57,2162.34,2343.436666666667,0.00754370850424535,22909.32,23807.38,22643.41,23609.296666666665,0.052462054744531805,57.16,48.83,46.67,55.54,0.06070678796361095
2011-01-01,2011,Jan,2439.53,1360.46,25646.25,28.51,63.88,18.27,2885.232131,1609.016042,30331.81988,33.718777,75.550876,1,1,1390.55,1369.89,1342.02,1373.6333333333334,-0.021638919851857175,29.32,26.54,23.39,28.123333333333335,-0.0276261937244201,2350.67,2333.07,2346.57,2374.4233333333336,0.03780198836927351,24111.19,22909.32,23807.38,24222.253333333338,0.06366587464160833,60.63,57.16,48.83,60.55666666666667,0.05360382648853701
2011-02-01,2011,Feb,2508.18,1374.68,28252.25,30.78,65.0,18.27,2966.424486,1625.834036,33413.93608,36.403506,76.8755,2,1,1360.46,1390.55,1369.89,1375.2300000000002,0.010452347000279305,28.51,29.32,26.54,29.536666666666665,0.07962118554893016,2439.53,2350.67,2333.07,2432.7933333333335,0.028140666439846918,25646.25,24111.19,22909.32,26003.23,0.10161329629088067,63.88,60.63,57.16,63.17000000000001,0.017532874139010612
2011-03-01,2011,Mar,2555.5,1423.26,26710.35,35.81,63.5,18.27,3022.38985,1683.289602,31590.33095,42.352487,75.10145,3,1,1374.68,1360.46,1390.55,1386.1333333333332,0.03533913347106221,30.78,28.51,29.32,31.700000000000003,0.1634178037686811,2508.18,2439.53,2350.67,2501.07,0.018866269565980254,28252.25,25646.25,24111.19,26869.61666666667,-0.05457618419771881,65.0,63.88,60.63,64.12666666666667,-0.023076923076923106
2011-04-01,2011,Apr,2678.11,1480.89,26408.33,42.7,57.82,18.27,3167.400697,1751.448603,31233.13189,50.50129,68.383714,4,2,1423.26,1374.68,1360.46,1426.2766666666666,0.04049154757387985,35.81,30.78,28.51,36.43,0.19240435632504882,2555.5,2508.18,2439.53,2580.596666666667,0.04797886910585025,26710.35,28252.25,25646.25,27123.643333333337,-0.01130722734820011,63.5,65.0,63.88,62.10666666666666,-0.08944881889763778
2011-05-01,2011,May,2596.45,1512.58,24236.73,37.34,56.06,18.27,3070.821415,1788.928366,28664.78057,44.162018,66.302162,5,2,1480.89,1423.26,1374.68,1472.243333333333,0.021399293667996755,42.7,35.81,30.78,38.61666666666667,-0.1255269320843091,2678.11,2555.5,2508.18,2610.02,-0.03049165269537113,26408.33,26710.35,28252.25,25785.13666666667,-0.0822316291866999,57.82,63.5,65.0,59.126666666666665,-0.030439294361812474
2011-06-01,2011,Jun,2557.76,1529.36,22420.93,35.8,55.4,18.27,3025.062752,1808.774072,26517.23391,42.34066,65.52158,6,2,1512.58,1480.89,1423.26,1507.61,0.011093628105620867,37.34,42.7,35.81,38.61333333333334,-0.04124263524370664,2596.45,2678.11,2555.5,2610.773333333333,-0.014901114983920216,24236.73,26408.33,26710.35,24355.330000000005,-0.07491934761826369,56.06,57.82,63.5,56.42666666666667,-0.011773100249732549
2011-07-01,2011,Jul,2525.43,1572.75,23847.95,37.92,52.79,18.27,2986.826061,1860.091425,28204.97047,44.847984,62.434733,7,3,1529.36,1512.58,1480.89,1538.2299999999998,0.028371344876288118,35.8,37.34,42.7,37.02,0.05921787709497228,2557.76,2596.45,2678.11,2559.8799999999997,-0.012639966220443055,22420.93,24236.73,26408.33,23501.870000000006,0.06364678003990032,55.4,56.06,57.82,54.75,-0.047111913357400725
2011-08-01,2011,Aug,2379.35,1759.01,21845.09,40.33,50.68,18.27,2814.057245,2080.381127,25836.18794,47.698291,59.939236,8,3,1572.75,1529.36,1512.58,1620.3733333333332,0.11842950246383732,37.92,35.8,37.34,38.016666666666666,0.06355485232067504,2525.43,2557.76,2596.45,2487.513333333334,-0.05784361475075528,23847.95,22420.93,24236.73,22704.656666666666,-0.08398457729071052,52.79,55.4,56.06,52.95666666666667,-0.03996969122939953
2011-09-01,2011,Sep,2293.46,1772.14,20377.59,38.15,51.98,18.27,2712.475142,2095.909978,24100.57569,45.120005,61.476746,9,3,1759.01,1572.75,1529.36,1701.3000000000002,0.007464426012359304,40.33,37.92,35.8,38.800000000000004,-0.05405405405405406,2379.35,2525.43,2557.76,2399.4133333333334,-0.036098094017273596,21845.09,23847.95,22420.93,22023.543333333335,-0.06717756713293466,50.68,52.79,55.4,51.81666666666666,0.025651144435674844
2011-10-01,2011,Oct,2180.65,1666.43,19039.05,31.97,52.34,18.27,2579.054755,1970.886761,22517.48444,37.810919,61.902518,10,4,1772.14,1759.01,1572.75,1732.5266666666666,-0.059651043371291235,38.15,40.33,37.92,36.81666666666666,-0.16199213630406295,2293.46,2379.35,2525.43,2284.4866666666667,-0.04918769021478464,20377.59,21845.09,23847.95,20420.57666666667,-0.06568686483534125,51.98,50.68,52.79,51.666666666666664,0.006925740669488478
2011-11-01,2011,Nov,2079.98,1739.0,17873.0,33.08,53.19,18.27,2459.992346,2056.7153,21138.3971,39.123716,62.907813,11,4,1666.43,1772.14,1759.01,1725.8566666666666,0.04354818384210546,31.97,38.15,40.33,34.4,0.034720050046918915,2180.65,2293.46,2379.35,2184.6966666666667,-0.046165134248962514,19039.05,20377.59,21845.09,19096.54666666667,-0.06124517767430615,52.34,51.98,50.68,52.50333333333333,0.01623996943064565
2011-12-01,2011,Dec,2022.25,1639.97,18266.76,30.3,52.18,18.27,2391.715075,1939.592519,21604.09705,35.83581,61.713286,12,4,1739.0,1666.43,1772.14,1681.8,-0.056946520989074156,33.08,31.97,38.15,31.78333333333333,-0.08403869407496967,2079.98,2180.65,2293.46,2094.293333333333,-0.02775507456802473,17873.0,19039.05,20377.59,18392.936666666665,0.02203099647512996,53.19,52.34,51.98,52.57,-0.018988531678886922
2012-01-01,2012,Jan,2144.2,1654.05,19854.77,30.65,52.31,15.87,2484.48454,1916.547735,23005.722,35.514155,60.611597,1,1,1639.97,1739.0,1666.43,1677.6733333333334,0.008585522905906862,30.3,33.08,31.97,31.343333333333334,0.011551155115511413,2022.25,2079.98,2180.65,2082.1433333333334,0.060304116701693555,18266.76,17873.0,19039.05,18664.843333333334,0.08693440982418355,52.18,53.19,52.34,52.56,0.002491376006132695
2012-02-01,2012,Feb,2207.92,1744.82,20393.67,34.14,52.06,15.87,2558.316904,2021.722934,23630.14543,39.558018,60.321922,2,1,1654.05,1639.97,1739.0,1679.6133333333335,0.05487742208518487,30.65,30.3,33.08,31.69666666666667,0.11386623164763465,2144.2,2022.25,2079.98,2124.7900000000004,0.02971737711034428,19854.77,18266.76,17873.0,19505.06666666667,0.027142092303259924,52.31,52.18,53.19,52.18333333333334,-0.00477920091760653
2012-03-01,2012,Mar,2184.16,1675.95,18660.81,32.95,51.29,15.87,2530.786192,1941.923265,21622.28055,38.179165,59.429723,3,1,1744.82,1654.05,1639.97,1691.6066666666666,-0.03947112023016697,34.14,30.65,30.3,32.580000000000005,-0.03485647334504971,2207.92,2144.2,2022.25,2178.76,-0.010761259465922768,20393.67,19854.77,18266.76,19636.416666666668,-0.08497048348825875,52.06,52.31,52.18,51.88666666666666,-0.014790626200537949
2012-04-01,2012,Apr,2049.67,1649.2,17939.79,31.53,51.3,15.87,2374.952629,1910.92804,20786.83467,36.533811,59.44131,4,2,1675.95,1744.82,1654.05,1689.99,-0.015961096691428756,32.95,34.14,30.65,32.873333333333335,-0.04309559939301977,2184.16,2207.92,2144.2,2147.25,-0.06157515932898683,18660.81,20393.67,19854.77,18998.09,-0.03863819416198977,51.29,52.06,52.31,51.550000000000004,0.00019496977968413987
2012-05-01,2012,May,2007.63,1589.04,17068.19,28.72,51.89,15.87,2326.240881,1841.220648,19776.91175,33.277864,60.124943,5,2,1649.2,1675.95,1744.82,1638.0633333333335,-0.0364782925054572,31.53,32.95,34.14,31.066666666666666,-0.08912147161433559,2049.67,2184.16,2207.92,2080.486666666666,-0.020510618782535683,17939.79,18660.81,20393.67,17889.596666666668,-0.04858473817140574,51.3,51.29,52.06,51.49333333333333,0.011500974658869456
